start_code,end_code,start_name,end_name,road_code,direction,distance
1030211,1030216,栗野,横川,1030,下り,5.34
1030216,1030221,横川,溝辺ＰＡ,1030,下り,6.35
1030221,1030226,溝辺ＰＡ,溝辺鹿児島空港,1030,下り,6.79
1030226,1030231,溝辺鹿児島空港,加治木ＪＣＴ,1030,下り,7.02
1030231,1030236,加治木ＪＣＴ,加治木,1030,下り,0.0
1030236,1030241,加治木,桜島ＳＡ,1030,下り,5.41
1030241,1030246,桜島ＳＡ,姶良,1030,下り,2.53
1030246,1030251,姶良,薩摩吉田,1030,下り,6.69
1030251,1030253,薩摩吉田,鹿児島本線,1030,下り,1.76
1030253,1030256,鹿児島本線,鹿児島北,1030,下り,4.95
1030256,1030261,鹿児島北,鹿児島,1030,下り,3.95
1030261,1030256,鹿児島,鹿児島北,1030,上り,3.95
1030256,1030253,鹿児島北,鹿児島本線,1030,上り,4.95
1030253,1030251,鹿児島本線,薩摩吉田,1030,上り,1.76
1030251,1030246,薩摩吉田,姶良,1030,上り,6.69
1030246,1030241,姶良,桜島ＳＡ,1030,上り,2.53
1030241,1030236,桜島ＳＡ,加治木,1030,上り,5.41
1030236,1030231,加治木,加治木ＪＣＴ,1030,上り,0.0
1030231,1030226,加治木ＪＣＴ,溝辺鹿児島空港,1030,上り,7.02
1030226,1030221,溝辺鹿児島空港,溝辺ＰＡ,1030,上り,6.79
1030221,1030216,溝辺ＰＡ,横川,1030,上り,6.35
1030216,1030211,横川,栗野,1030,上り,5.34
1030211,1030209,栗野,吉松ＰＡ,1030,上り,7.47
1030209,1030206,吉松ＰＡ,えびのＪＣＴ,1030,上り,5.2
1030206,1030201,えびのＪＣＴ,えびの,1030,上り,2.16
1030201,1030196,えびの,えびのＰＡ,1030,上り,2.14
1030196,1030193,えびのＰＡ,人吉球磨スマート,1030,上り,15.05
1030193,1030191,人吉球磨スマート,人吉,1030,上り,3.01
1030191,1030186,人吉,山江ＳＡ,1030,上り,3.49
1030186,1030181,山江ＳＡ,坂本ＰＡ,1030,上り,22.24
1030181,1030176,坂本ＰＡ,八代ＪＣＴ,1030,上り,7.13
1030176,1030171,八代ＪＣＴ,八代,1030,上り,0.89
1030171,1030166,八代,宮原ＳＡ,1030,上り,4.6
1030166,1030163,宮原ＳＡ,宇城氷川スマート,1030,上り,4.63
1030163,1030161,宇城氷川スマート,松橋,1030,上り,8.04
1030161,1030158,松橋,城南スマート,1030,上り,5.68
1030158,1030156,城南スマート,緑川ＰＡ,1030,上り,2.26
1030156,1030151,緑川ＰＡ,御船,1030,上り,3.2
1030151,1030148,御船,嘉島ＪＣＴ,1030,上り,2.72
1030148,1030146,嘉島ＪＣＴ,益城熊本空港,1030,上り,4.17
1030146,1030143,益城熊本空港,託麻ＰＡ,1030,上り,2.05
1030143,1030141,託麻ＰＡ,熊本,1030,上り,3.08
1030141,1030136,熊本,北熊本ＳＡ,1030,上り,8.77
1030136,1030134,北熊本ＳＡ,北熊本スマート,1030,上り,0.28
1030134,1030131,北熊本スマート,植木,1030,上り,4.22
1030131,1030126,植木,菊水,1030,上り,10.55
1030126,1030121,菊水,玉名ＰＡ,1030,上り,3.54
1030121,1030116,玉名ＰＡ,南関,1030,上り,7.35
1030116,1030111,南関,山川ＰＡ,1030,上り,6.9
1030111,1030108,山川ＰＡ,みやま柳川,1030,上り,2.34
1030108,1030106,みやま柳川,八女,1030,上り,7.06
1030106,1030101,八女,広川ＳＡ,1030,上り,4.99
1030101,1030096,広川ＳＡ,広川(九州道),1030,上り,0.24
1030096,1030091,広川(九州道),久留米,1030,上り,7.4
1030091,1030086,久留米,鳥栖ＪＣＴ,1030,上り,8.93
1030086,1030081,鳥栖ＪＣＴ,基山ＰＡ,1030,上り,4.97
1030081,1030076,基山ＰＡ,筑紫野,1030,上り,4.05
1030076,1030071,筑紫野,太宰府,1030,上り,6.59
1030071,1030066,太宰府,須恵ＰＡ,1030,上り,6.27
1030066,1030061,須恵ＰＡ,福岡(九州道),1030,上り,4.89
1030061,1030056,福岡(九州道),古賀,1030,上り,10.03
1030056,1030051,古賀,古賀ＳＡ,1030,上り,3.33
1030051,1030046,古賀ＳＡ,若宮(九州道),1030,上り,8.47
1030046,1030043,若宮(九州道),宮田スマート,1030,上り,2.97
1030043,1030038,宮田スマート,鞍手,1030,上り,5.28
1030038,1030036,鞍手,直方ＰＡ,1030,上り,1.39
1030036,1030031,直方ＰＡ,八幡,1030,上り,3.7
1030031,1030026,八幡,小倉南,1030,上り,10.55
1030026,1030021,小倉南,北九州ＪＣＴ,1030,上り,3.06
1030021,1030016,北九州ＪＣＴ,小倉東,1030,上り,3.25
1030016,1030011,小倉東,吉志ＰＡ,1030,上り,6.42
1030011,1030006,吉志ＰＡ,新門司,1030,上り,1.55
1030006,1030001,新門司,門司,1030,上り,4.48
1030148,1031020,嘉島ＪＣＴ,益城本線,1031,下り,0.85
1031020,1030148,益城本線,嘉島ＪＣＴ,1031,上り,0.85
1040001,1040011,川口ＪＣＴ,浦和（東京方面）,1040,下り,3.28
1040011,1040013,浦和（東京方面）,浦和本線,1040,下り,1.43
1040013,1040014,浦和本線,浦和（仙台方面）,1040,下り,0.12
1040014,1040016,浦和（仙台方面）,岩槻,1040,下り,5.89
1040016,1040020,岩槻,蓮田スマート,1040,下り,7.16
1040020,1040021,蓮田スマート,蓮田ＳＡ,1040,下り,0.0
1040021,1040023,蓮田ＳＡ,久喜白岡ＪＣＴ,1040,下り,5.48
1040023,1040026,久喜白岡ＪＣＴ,久喜,1040,下り,1.4
1040026,1040031,久喜,加須,1040,下り,7.68
1040031,1040036,加須,羽生,1040,下り,6.1
1040036,1040041,羽生,羽生ＰＡ,1040,下り,1.38
1040041,1040046,羽生ＰＡ,館林,1040,下り,5.18
1040046,1040051,館林,佐野藤岡,1040,下り,8.42
1040051,1040056,佐野藤岡,佐野ＳＡ,1040,下り,2.74
1040056,1040058,佐野ＳＡ,岩舟ＪＣＴ,1040,下り,3.44
1040058,1040061,岩舟ＪＣＴ,栃木,1040,下り,9.8
1040061,1040066,栃木,栃木都賀ＪＣＴ,1040,下り,2.48
1040066,1040071,栃木都賀ＪＣＴ,都賀西方ＰＡ,1040,下り,3.52
1040071,1040076,都賀西方ＰＡ,鹿沼,1040,下り,11.45
1040076,1040081,鹿沼,大谷ＰＡ,1040,下り,7.84
1040081,1040086,大谷ＰＡ,宇都宮,1040,下り,3.82
1040086,1040091,宇都宮,上河内ＳＡ,1040,下り,7.43
1040091,1040096,上河内ＳＡ,矢板,1040,下り,9.07
1040096,1040101,矢板,矢板北ＰＡ,1040,下り,7.14
1040101,1040106,矢板北ＰＡ,西那須野塩原,1040,下り,10.83
1040106,1040111,西那須野塩原,黒磯ＰＡ,1040,下り,6.43
1040111,1040108,黒磯ＰＡ,黒磯板室,1040,下り,0.0
1040108,1040116,黒磯板室,那須,1040,下り,6.63
1040116,1040121,那須,那須高原ＳＡ,1040,下り,8.07
1040121,1040126,那須高原ＳＡ,白河,1040,下り,8.96
1040126,1040128,白河,白河中央スマート,1040,下り,5.73
1040128,1040131,白河中央スマート,阿武隈ＰＡ,1040,下り,2.16
1040131,1040136,阿武隈ＰＡ,矢吹,1040,下り,6.92
1040136,1040141,矢吹,鏡石ＰＡ,1040,下り,7.6
1040141,1040146,鏡石ＰＡ,須賀川,1040,下り,4.3
1040146,1040151,須賀川,安積ＰＡ,1040,下り,7.4
1040151,1040156,安積ＰＡ,郡山南(東北道),1040,下り,1.47
1040156,1040158,郡山南(東北道),郡山中央スマート,1040,下り,4.2
1040158,1040161,郡山中央スマート,郡山(東北道),1040,下り,4.38
1040161,1040166,郡山(東北道),郡山ＪＣＴ,1040,下り,3.94
1040166,1040171,郡山ＪＣＴ,本宮,1040,下り,2.99
1040171,1040176,本宮,安達太良ＳＡ,1040,下り,3.04
1040176,1040181,安達太良ＳＡ,二本松,1040,下り,8.96
1040181,1040186,二本松,福島松川ＰＡ,1040,下り,8.21
1040186,1040191,福島松川ＰＡ,福島西,1040,下り,8.75
1040191,1040196,福島西,吾妻ＰＡ,1040,下り,2.73
1040196,1040198,吾妻ＰＡ,福島ＪＣＴ,1040,下り,3.31
1040198,1040201,福島ＪＣＴ,福島飯坂,1040,下り,3.67
1040201,1040204,福島飯坂,桑折ＪＣＴ,1040,下り,4.42
1040204,1040206,桑折ＪＣＴ,国見,1040,下り,6.44
1040206,1040211,国見,国見ＳＡ,1040,下り,5.01
1040211,1040216,国見ＳＡ,白石,1040,下り,15.41
1040216,1040219,白石,蔵王ＰＡ,1040,下り,4.14
1040219,1040221,蔵王ＰＡ,村田,1040,下り,7.25
1040221,1040226,村田,村田ＪＣＴ,1040,下り,2.43
1040226,1040231,村田ＪＣＴ,菅生ＰＡ,1040,下り,4.8
1040231,1040236,菅生ＰＡ,仙台南,1040,下り,6.37
1040236,1040241,仙台南,仙台宮城,1040,下り,4.87
1040241,1040246,仙台宮城,泉ＰＡ,1040,下り,8.4
1040246,1040251,泉ＰＡ,泉,1040,下り,2.84
1040251,1040253,泉,富谷ＪＣＴ,1040,下り,3.27
1040253,1040256,富谷ＪＣＴ,鶴巣ＰＡ,1040,下り,4.73
1040256,1040261,鶴巣ＰＡ,大和,1040,下り,2.78
1040261,1040262,大和,大衡,1040,下り,3.42
1040262,1040263,大衡,三本木ＰＡ,1040,下り,5.74
1040263,1040266,三本木ＰＡ,古川,1040,下り,8.47
1040266,1040271,古川,長者原ＳＡ,1040,下り,5.59
1040271,1040276,長者原ＳＡ,築館,1040,下り,9.07
1040276,1040279,築館,志波姫ＰＡ,1040,下り,5.29
1040279,1040281,志波姫ＰＡ,若柳金成,1040,下り,6.23
1040281,1040286,若柳金成,金成ＰＡ,1040,下り,5.23
1040286,1040291,金成ＰＡ,一関,1040,下り,10.76
1040291,1040293,一関,中尊寺ＰＡ,1040,下り,3.97
1040293,1040294,中尊寺ＰＡ,平泉スマート,1040,下り,0.29
1040294,1040296,平泉スマート,平泉前沢,1040,下り,4.98
1040296,1040301,平泉前沢,前沢ＳＡ,1040,下り,5.38
1040301,1040303,前沢ＳＡ,奥州スマート,1040,下り,5.08
1040303,1040306,奥州スマート,水沢,1040,下り,6.71
1040306,1040311,水沢,北上金ヶ崎ＰＡ,1040,下り,8.49
1040311,1040316,北上金ヶ崎ＰＡ,北上金ヶ崎,1040,下り,0.33
1040316,1040321,北上金ヶ崎,北上ＪＣＴ,1040,下り,3.92
1040321,1040326,北上ＪＣＴ,北上江釣子,1040,下り,2.87
1040326,1040329,北上江釣子,花巻ＰＡ,1040,下り,7.94
1040329,1040331,花巻ＰＡ,花巻南,1040,下り,1.86
1040331,1040336,花巻南,花巻ＪＣＴ,1040,下り,4.13
1040336,1040341,花巻ＪＣＴ,花巻,1040,下り,2.56
1040341,1040346,花巻,紫波ＳＡ,1040,下り,7.95
1040346,1040351,紫波ＳＡ,紫波,1040,下り,4.55
1040351,1040356,紫波,矢巾ＰＡ,1040,下り,7.28
1040356,1040361,矢巾ＰＡ,盛岡南,1040,下り,3.89
1040361,1040366,盛岡南,盛岡,1040,下り,6.89
1040366,1040368,盛岡,滝沢中央スマート,1040,下り,3.94
1040368,1040371,滝沢中央スマート,滝沢ＰＡ,1040,下り,4.05
1040371,1040376,滝沢ＰＡ,滝沢,1040,下り,2.0
1040376,1040381,滝沢,西根,1040,下り,10.05
1040381,1040386,西根,岩手山ＳＡ,1040,下り,5.04
1040386,1040391,岩手山ＳＡ,松尾八幡平,1040,下り,3.97
1040391,1040392,松尾八幡平,前森山ＰＡ,1040,下り,2.52
1040392,1040394,前森山ＰＡ,畑ＰＡ,1040,下り,9.73
1040394,1040396,畑ＰＡ,安代ＪＣＴ,1040,下り,6.25
1040396,1040401,安代ＪＣＴ,安代,1040,下り,1.05
1040401,1040402,安代,田山ＰＡ,1040,下り,8.14
1040402,1040404,田山ＰＡ,湯瀬ＰＡ,1040,下り,10.77
1040404,1040406,湯瀬ＰＡ,鹿角八幡平,1040,下り,5.51
1040406,1040411,鹿角八幡平,花輪ＳＡ,1040,下り,2.37
1040411,1040416,花輪ＳＡ,十和田,1040,下り,8.5
1040416,1040421,十和田,小坂,1040,下り,7.58
1040421,1040423,小坂,小坂ＰＡ,1040,下り,2.75
1040423,1040424,小坂ＰＡ,小坂ＪＣＴ,1040,下り,3.23
1040424,1040426,小坂ＪＣＴ,碇ヶ関,1040,下り,12.47
1040426,1040429,碇ヶ関,阿闍羅ＰＡ,1040,下り,5.09
1040429,1040431,阿闍羅ＰＡ,大鰐弘前,1040,下り,6.77
1040431,1040436,大鰐弘前,津軽ＳＡ,1040,下り,2.85
1040436,1040441,津軽ＳＡ,黒石,1040,下り,7.03
1040441,1040443,黒石,高舘ＰＡ,1040,下り,6.67
1040443,1040446,高舘ＰＡ,浪岡,1040,下り,6.96
1040446,1040451,浪岡,青森ＪＣＴ,1040,下り,8.89
1040451,1040456,青森ＪＣＴ,青森,1040,下り,0.94
1040456,1040451,青森,青森ＪＣＴ,1040,上り,0.94
1040451,1040446,青森ＪＣＴ,浪岡,1040,上り,8.89
1040446,1040443,浪岡,高舘ＰＡ,1040,上り,6.96
1040443,1040441,高舘ＰＡ,黒石,1040,上り,6.67
1040441,1040436,黒石,津軽ＳＡ,1040,上り,7.03
1040436,1040431,津軽ＳＡ,大鰐弘前,1040,上り,2.85
1040431,1040429,大鰐弘前,阿闍羅ＰＡ,1040,上り,6.77
1040429,1040426,阿闍羅ＰＡ,碇ヶ関,1040,上り,5.09
1040426,1040424,碇ヶ関,小坂ＪＣＴ,1040,上り,12.47
1040424,1040423,小坂ＪＣＴ,小坂ＰＡ,1040,上り,3.23
1040423,1040421,小坂ＰＡ,小坂,1040,上り,2.75
1040421,1040416,小坂,十和田,1040,上り,7.58
1040416,1040411,十和田,花輪ＳＡ,1040,上り,8.5
1040411,1040406,花輪ＳＡ,鹿角八幡平,1040,上り,2.37
1040406,1040404,鹿角八幡平,湯瀬ＰＡ,1040,上り,5.51
1040404,1040402,湯瀬ＰＡ,田山ＰＡ,1040,上り,10.77
1040402,1040401,田山ＰＡ,安代,1040,上り,8.14
1040401,1040396,安代,安代ＪＣＴ,1040,上り,1.05
1040396,1040394,安代ＪＣＴ,畑ＰＡ,1040,上り,6.25
1040394,1040392,畑ＰＡ,前森山ＰＡ,1040,上り,9.73
1040392,1040391,前森山ＰＡ,松尾八幡平,1040,上り,2.52
1040391,1040386,松尾八幡平,岩手山ＳＡ,1040,上り,3.97
1040386,1040381,岩手山ＳＡ,西根,1040,上り,5.04
1040381,1040376,西根,滝沢,1040,上り,10.05
1040376,1040371,滝沢,滝沢ＰＡ,1040,上り,2.0
1040371,1040368,滝沢ＰＡ,滝沢中央スマート,1040,上り,4.05
1040368,1040366,滝沢中央スマート,盛岡,1040,上り,3.94
1040366,1040361,盛岡,盛岡南,1040,上り,6.89
1040361,1040356,盛岡南,矢巾ＰＡ,1040,上り,3.89
1040356,1040351,矢巾ＰＡ,紫波,1040,上り,7.28
1040351,1040346,紫波,紫波ＳＡ,1040,上り,4.55
1040346,1040341,紫波ＳＡ,花巻,1040,上り,7.95
1040341,1040336,花巻,花巻ＪＣＴ,1040,上り,2.56
1040336,1040331,花巻ＪＣＴ,花巻南,1040,上り,4.13
1040331,1040329,花巻南,花巻ＰＡ,1040,上り,1.86
1040329,1040326,花巻ＰＡ,北上江釣子,1040,上り,7.94
1040326,1040321,北上江釣子,北上ＪＣＴ,1040,上り,2.87
1040321,1040316,北上ＪＣＴ,北上金ヶ崎,1040,上り,3.92
1040316,1040311,北上金ヶ崎,北上金ヶ崎ＰＡ,1040,上り,0.33
1040311,1040306,北上金ヶ崎ＰＡ,水沢,1040,上り,8.49
1040306,1040303,水沢,奥州スマート,1040,上り,6.71
1040303,1040301,奥州スマート,前沢ＳＡ,1040,上り,5.08
1040301,1040296,前沢ＳＡ,平泉前沢,1040,上り,5.38
1040296,1040294,平泉前沢,平泉スマート,1040,上り,4.98
1040294,1040293,平泉スマート,中尊寺ＰＡ,1040,上り,0.29
1040293,1040291,中尊寺ＰＡ,一関,1040,上り,3.97
1040291,1040286,一関,金成ＰＡ,1040,上り,10.76
1040286,1040281,金成ＰＡ,若柳金成,1040,上り,5.23
1040281,1040279,若柳金成,志波姫ＰＡ,1040,上り,6.23
1040279,1040276,志波姫ＰＡ,築館,1040,上り,5.29
1040276,1040271,築館,長者原ＳＡ,1040,上り,9.07
1040271,1040266,長者原ＳＡ,古川,1040,上り,5.59
1040266,1040263,古川,三本木ＰＡ,1040,上り,8.47
1040263,1040262,三本木ＰＡ,大衡,1040,上り,5.74
1040262,1040261,大衡,大和,1040,上り,3.42
1040261,1040256,大和,鶴巣ＰＡ,1040,上り,2.78
1040256,1040253,鶴巣ＰＡ,富谷ＪＣＴ,1040,上り,4.73
1040253,1040251,富谷ＪＣＴ,泉,1040,上り,3.27
1040251,1040246,泉,泉ＰＡ,1040,上り,2.84
1040246,1040241,泉ＰＡ,仙台宮城,1040,上り,8.4
1040241,1040236,仙台宮城,仙台南,1040,上り,4.87
1040236,1040231,仙台南,菅生ＰＡ,1040,上り,6.37
1040231,1040226,菅生ＰＡ,村田ＪＣＴ,1040,上り,4.8
1040226,1040221,村田ＪＣＴ,村田,1040,上り,2.43
1040221,1040219,村田,蔵王ＰＡ,1040,上り,7.25
1040219,1040216,蔵王ＰＡ,白石,1040,上り,4.14
1040216,1040211,白石,国見ＳＡ,1040,上り,15.41
1040211,1040206,国見ＳＡ,国見,1040,上り,5.01
1040206,1040204,国見,桑折ＪＣＴ,1040,上り,6.44
1040204,1040201,桑折ＪＣＴ,福島飯坂,1040,上り,4.42
1040201,1040198,福島飯坂,福島ＪＣＴ,1040,上り,3.67
1040198,1040196,福島ＪＣＴ,吾妻ＰＡ,1040,上り,3.31
1040196,1040191,吾妻ＰＡ,福島西,1040,上り,2.73
1040191,1040186,福島西,福島松川ＰＡ,1040,上り,8.75
1040186,1040181,福島松川ＰＡ,二本松,1040,上り,8.21
1040181,1040176,二本松,安達太良ＳＡ,1040,上り,8.96
1040176,1040171,安達太良ＳＡ,本宮,1040,上り,3.04
1040171,1040166,本宮,郡山ＪＣＴ,1040,上り,2.99
1040166,1040161,郡山ＪＣＴ,郡山(東北道),1040,上り,3.94
1040161,1040158,郡山(東北道),郡山中央スマート,1040,上り,4.38
1040158,1040156,郡山中央スマート,郡山南(東北道),1040,上り,4.2
1040156,1040151,郡山南(東北道),安積ＰＡ,1040,上り,1.47
1040151,1040146,安積ＰＡ,須賀川,1040,上り,7.4
1040146,1040141,須賀川,鏡石ＰＡ,1040,上り,4.3
1040141,1040136,鏡石ＰＡ,矢吹,1040,上り,7.6
1040136,1040131,矢吹,阿武隈ＰＡ,1040,上り,6.92
1040131,1040128,阿武隈ＰＡ,白河中央スマート,1040,上り,2.16
1040128,1040126,白河中央スマート,白河,1040,上り,5.73
1040126,1040121,白河,那須高原ＳＡ,1040,上り,8.96
1040121,1040116,那須高原ＳＡ,那須,1040,上り,8.07
1040116,1040108,那須,黒磯板室,1040,上り,6.63
1040108,1040111,黒磯板室,黒磯ＰＡ,1040,上り,0.0
1040111,1040106,黒磯ＰＡ,西那須野塩原,1040,上り,6.43
1040106,1040101,西那須野塩原,矢板北ＰＡ,1040,上り,10.83
1040101,1040096,矢板北ＰＡ,矢板,1040,上り,7.14
1040096,1040091,矢板,上河内ＳＡ,1040,上り,9.07
1040091,1040086,上河内ＳＡ,宇都宮,1040,上り,7.43
1040086,1040081,宇都宮,大谷ＰＡ,1040,上り,3.82
1040081,1040076,大谷ＰＡ,鹿沼,1040,上り,7.84
1040076,1040071,鹿沼,都賀西方ＰＡ,1040,上り,11.45
1040071,1040066,都賀西方ＰＡ,栃木都賀ＪＣＴ,1040,上り,3.52
1040066,1040061,栃木都賀ＪＣＴ,栃木,1040,上り,2.48
1040061,1040058,栃木,岩舟ＪＣＴ,1040,上り,9.8
1040058,1040056,岩舟ＪＣＴ,佐野ＳＡ,1040,上り,3.44
1040056,1040051,佐野ＳＡ,佐野藤岡,1040,上り,2.74
1040051,1040046,佐野藤岡,館林,1040,上り,8.42
1040046,1040041,館林,羽生ＰＡ,1040,上り,5.18
1040041,1040036,羽生ＰＡ,羽生,1040,上り,1.38
1040036,1040031,羽生,加須,1040,上り,6.1
1040031,1040026,加須,久喜,1040,上り,7.68
1040026,1040023,久喜,久喜白岡ＪＣＴ,1040,上り,1.4
1040023,1040020,久喜白岡ＪＣＴ,蓮田スマート,1040,上り,5.48
1040020,1040019,蓮田スマート,蓮田ＳＡ,1040,上り,2.47
1040019,1040016,蓮田ＳＡ,岩槻,1040,上り,4.91
1040016,1040014,岩槻,浦和（仙台方面）,1040,上り,5.89
1040014,1040013,浦和（仙台方面）,浦和本線,1040,上り,0.12
1040013,1040011,浦和本線,浦和（東京方面）,1040,上り,1.43
1040011,1040001,浦和（東京方面）,川口ＪＣＴ,1040,上り,3.28
1040424,1041010,小坂ＪＣＴ,小坂ＪＣＴ料金所,1041,下り,0.14
1041010,1040424,小坂ＪＣＴ料金所,小坂ＪＣＴ,1041,上り,0.14
1050111,1050106,札幌ＪＣＴ,北郷,1050,下り,1.96
1050106,1050101,北郷,大谷地,1050,下り,2.32
1050101,1050091,大谷地,札幌南,1050,下り,3.57
1050091,1050101,札幌南,大谷地,1050,上り,3.57
1050101,1050106,大谷地,北郷,1050,上り,2.32
1050106,1050111,北郷,札幌ＪＣＴ,1050,上り,1.96
1050091,1050086,札幌南,北広島,1050,下り,4.56
1050086,1050081,北広島,輪厚ＰＡ,1050,下り,3.89
1050081,1050076,輪厚ＰＡ,恵庭,1050,下り,9.62
1050076,1050071,恵庭,千歳恵庭ＪＣＴ,1050,下り,3.75
1050071,1050066,千歳恵庭ＪＣＴ,千歳,1050,下り,4.98
1050066,1050065,千歳,新千歳空港,1050,下り,4.0
1050065,1050063,新千歳空港,美沢ＰＡ,1050,下り,2.23
1050063,1050061,美沢ＰＡ,苫小牧東,1050,下り,5.32
1050061,1050058,苫小牧東,苫小牧中央,1050,下り,7.55
1050058,1050056,苫小牧中央,苫小牧西,1050,下り,8.68
1050056,1050051,苫小牧西,樽前ＳＡ,1050,下り,2.86
1050051,1050046,樽前ＳＡ,白老,1050,下り,12.31
1050046,1050043,白老,萩野ＰＡ,1050,下り,4.4
1050043,1050041,萩野ＰＡ,登別東,1050,下り,12.63
1050041,1050039,登別東,富浦ＰＡ,1050,下り,3.15
1050039,1050036,富浦ＰＡ,登別室蘭,1050,下り,7.35
1050036,1050033,登別室蘭,本輪西展望所,1050,下り,7.96
1050033,1050031,本輪西展望所,室蘭,1050,下り,1.83
1050031,1050029,室蘭,有珠山ＳＡ,1050,下り,10.13
1050029,1050028,有珠山ＳＡ,伊達,1050,下り,2.29
1050028,1050027,伊達,虻田洞爺湖,1050,下り,12.86
1050027,1050026,虻田洞爺湖,豊浦噴火湾ＰＡ,1050,下り,7.39
1050026,1050025,豊浦噴火湾ＰＡ,豊浦,1050,下り,4.78
1050025,1050024,豊浦,黒松内ＪＣＴ,1050,下り,16.8
1050024,1050023,黒松内ＪＣＴ,静狩ＰＡ,1050,下り,9.49
1050023,1050022,静狩ＰＡ,長万部,1050,下り,4.65
1050022,1050021,長万部,国縫,1050,下り,10.5
1050021,1050016,国縫,八雲,1050,下り,20.07
1050016,1050013,八雲,八雲ＰＡ,1050,下り,6.27
1050013,1050011,八雲ＰＡ,落部,1050,下り,7.53
1050011,1050006,落部,森,1050,下り,19.82
1050006,1050001,森,大沼公園,1050,下り,9.45
1050001,1050006,大沼公園,森,1050,上り,9.45
1050006,1050011,森,落部,1050,上り,19.82
1050011,1050013,落部,八雲ＰＡ,1050,上り,7.53
